row,rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,assigned_condition,anchor_condition,language_version,stimulus,responses,is_anchor,wordfirst,value,phase,correct
5319,-1000,-1,single-audio,66,373092,0.0-8.0-0.11,9jzbbm948ryxexa,3,1,0,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5320,-1000,-1,single-audio,67,374314,0.0-8.0-1.11,9jzbbm948ryxexa,3,1,0,audio/b1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5321,535,49,single-stim,68,374850,0.0-8.0-2.11,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
5322,-1000,-1,single-audio,69,375671,0.0-8.0-0.12,9jzbbm948ryxexa,3,1,0,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5323,-1000,-1,single-audio,70,376892,0.0-8.0-1.12,9jzbbm948ryxexa,3,1,0,audio/b3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5324,388,50,single-stim,71,377282,0.0-8.0-2.12,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
5325,-1000,-1,single-audio,72,378105,0.0-8.0-0.13,9jzbbm948ryxexa,3,1,0,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5326,-1000,-1,single-audio,73,379327,0.0-8.0-1.13,9jzbbm948ryxexa,3,1,0,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5327,474,50,single-stim,74,379802,0.0-8.0-2.13,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
5328,-1000,-1,single-audio,75,380631,0.0-8.0-0.14,9jzbbm948ryxexa,3,1,0,audio/b2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5329,-1000,-1,single-audio,76,381829,0.0-8.0-1.14,9jzbbm948ryxexa,3,1,0,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5330,509,49,single-stim,77,382339,0.0-8.0-2.14,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
5331,-1000,-1,single-audio,78,383183,0.0-8.0-0.15,9jzbbm948ryxexa,3,1,0,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5332,-1000,-1,single-audio,79,384417,0.0-8.0-1.15,9jzbbm948ryxexa,3,1,0,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5333,382,50,single-stim,80,384801,0.0-8.0-2.15,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
5334,-1000,-1,single-audio,81,385608,0.0-8.0-0.16,9jzbbm948ryxexa,3,1,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5335,-1000,-1,single-audio,82,386831,0.0-8.0-1.16,9jzbbm948ryxexa,3,1,0,audio/pb6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5336,377,49,single-stim,83,387209,0.0-8.0-2.16,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
5337,-1000,-1,single-audio,84,388035,0.0-8.0-0.17,9jzbbm948ryxexa,3,1,0,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5338,-1000,-1,single-audio,85,389258,0.0-8.0-1.17,9jzbbm948ryxexa,3,1,0,audio/b1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5339,260,49,single-stim,86,389520,0.0-8.0-2.17,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
5340,-1000,-1,single-audio,87,390339,0.0-8.0-0.18,9jzbbm948ryxexa,3,1,0,audio/b3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5341,-1000,-1,single-audio,88,391590,0.0-8.0-1.18,9jzbbm948ryxexa,3,1,0,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5342,390,49,single-stim,89,391982,0.0-8.0-2.18,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
5343,-1000,-1,single-audio,90,392803,0.0-8.0-0.19,9jzbbm948ryxexa,3,1,0,audio/pb5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5344,-1000,-1,single-audio,91,394027,0.0-8.0-1.19,9jzbbm948ryxexa,3,1,0,audio/b5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5345,465,49,single-stim,92,394494,0.0-8.0-2.19,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,1,,NULL,test,0
5346,-1000,-1,single-audio,93,395312,0.0-8.0-0.20,9jzbbm948ryxexa,3,1,0,audio/pb2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5347,-1000,-1,single-audio,94,396534,0.0-8.0-1.20,9jzbbm948ryxexa,3,1,0,audio/b2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5348,836,49,single-stim,95,397372,0.0-8.0-2.20,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
5349,-1000,-1,single-audio,96,398197,0.0-8.0-0.21,9jzbbm948ryxexa,3,1,0,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5350,-1000,-1,single-audio,97,399449,0.0-8.0-1.21,9jzbbm948ryxexa,3,1,0,audio/b6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5351,288,50,single-stim,98,399739,0.0-8.0-2.21,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,1,,NULL,test,1
5352,-1000,-1,single-audio,99,400560,0.0-8.0-0.22,9jzbbm948ryxexa,3,1,0,audio/pb5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5353,-1000,-1,single-audio,100,401782,0.0-8.0-1.22,9jzbbm948ryxexa,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5354,5357,50,single-stim,101,407141,0.0-8.0-2.22,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
5355,-1000,-1,single-audio,102,407973,0.0-8.0-0.23,9jzbbm948ryxexa,3,1,0,audio/pb4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5356,-1000,-1,single-audio,103,409195,0.0-8.0-1.23,9jzbbm948ryxexa,3,1,0,audio/b3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5357,576,49,single-stim,104,409772,0.0-8.0-2.23,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
5358,-1000,-1,single-audio,105,410589,0.0-8.0-0.24,9jzbbm948ryxexa,3,1,0,audio/pb4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5359,-1000,-1,single-audio,106,411786,0.0-8.0-1.24,9jzbbm948ryxexa,3,1,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5360,881,49,single-stim,107,412668,0.0-8.0-2.24,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
5361,-1000,-1,single-audio,108,413483,0.0-8.0-0.25,9jzbbm948ryxexa,3,1,0,audio/b2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5362,-1000,-1,single-audio,109,414706,0.0-8.0-1.25,9jzbbm948ryxexa,3,1,0,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5363,433,50,single-stim,110,415140,0.0-8.0-2.25,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
5364,-1000,-1,single-audio,111,415960,0.0-8.0-0.26,9jzbbm948ryxexa,3,1,0,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5365,-1000,-1,single-audio,112,417181,0.0-8.0-1.26,9jzbbm948ryxexa,3,1,0,audio/b6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5366,1400,50,single-stim,113,418583,0.0-8.0-2.26,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,1,,NULL,test,1
5367,-1000,-1,single-audio,114,419401,0.0-8.0-0.27,9jzbbm948ryxexa,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5368,-1000,-1,single-audio,115,420635,0.0-8.0-1.27,9jzbbm948ryxexa,3,1,0,audio/pb2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5369,999,49,single-stim,116,421634,0.0-8.0-2.27,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
5370,-1000,-1,single-audio,117,422488,0.0-8.0-0.28,9jzbbm948ryxexa,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5371,-1000,-1,single-audio,118,423707,0.0-8.0-1.28,9jzbbm948ryxexa,3,1,0,audio/pb6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5372,836,50,single-stim,119,424545,0.0-8.0-2.28,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
5373,-1000,-1,single-audio,120,425359,0.0-8.0-0.29,9jzbbm948ryxexa,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5374,-1000,-1,single-audio,121,426582,0.0-8.0-1.29,9jzbbm948ryxexa,3,1,0,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5375,362,49,single-stim,122,426945,0.0-8.0-2.29,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
5376,-1000,-1,single-audio,123,427774,0.0-8.0-0.30,9jzbbm948ryxexa,3,1,0,audio/pb5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5377,-1000,-1,single-audio,124,428983,0.0-8.0-1.30,9jzbbm948ryxexa,3,1,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5378,403,50,single-stim,125,429388,0.0-8.0-2.30,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
5379,-1000,-1,single-audio,126,430213,0.0-8.0-0.31,9jzbbm948ryxexa,3,1,0,audio/b6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5380,-1000,-1,single-audio,127,431442,0.0-8.0-1.31,9jzbbm948ryxexa,3,1,0,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5381,69,49,single-stim,128,431513,0.0-8.0-2.31,9jzbbm948ryxexa,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,1,1,NULL,test,1
5382,16125,NULL,survey-text,129,447643,0.0-9.0,9jzbbm948ryxexa,3,1,0,NULL,"{""Q0"":""1984"",""Q1"":""Female"",""Q2"":""5"",""Q3"":""none""}",NULL,NULL,NULL,demographics,NULL
5383,23491,32,text,0,23493,0.0-0.0,pto4uflauhcd5dd,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5384,13634,32,text,1,37129,0.0-1.0,pto4uflauhcd5dd,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5385,5660,75,single-audio,2,42884,0.0-2.0,pto4uflauhcd5dd,0,0,1,audio/checkvolume.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5386,11752,32,text,3,54636,0.0-3.0,pto4uflauhcd5dd,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5387,-1000,-1,single-audio,4,84833,0.0-4.0-0.0-0.0-0.0-0.0,pto4uflauhcd5dd,0,0,1,audio/slide1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5388,-1000,-1,single-audio,5,96143,0.0-4.0-0.0-0.0-0.0-1.0,pto4uflauhcd5dd,0,0,1,audio/slide2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5389,-1000,-1,single-audio,6,100322,0.0-4.0-0.0-0.0-0.0-2.0,pto4uflauhcd5dd,0,0,1,audio/slide3a.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5390,-1000,-1,single-audio,7,101152,0.0-4.0-0.0-0.0-0.0-3.0,pto4uflauhcd5dd,0,0,1,audio/a3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5391,-1000,-1,single-audio,8,106773,0.0-4.0-0.0-0.0-0.0-4.0,pto4uflauhcd5dd,0,0,1,audio/slide3b.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5392,-1000,-1,single-audio,9,107603,0.0-4.0-0.0-0.0-0.0-5.0,pto4uflauhcd5dd,0,0,1,audio/a3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5393,-1000,-1,single-audio,10,111622,0.0-4.0-0.0-0.0-0.0-6.0,pto4uflauhcd5dd,0,0,1,audio/slide3c.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5394,-1000,-1,single-audio,11,112453,0.0-4.0-0.0-0.0-0.0-7.0,pto4uflauhcd5dd,0,0,1,audio/a3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5395,-1000,-1,single-audio,12,118643,0.0-4.0-0.0-0.0-0.0-8.0,pto4uflauhcd5dd,0,0,1,audio/slide3d.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5396,-1000,-1,single-audio,13,141113,0.0-4.0-0.0-0.0-0.0-9.0,pto4uflauhcd5dd,0,0,1,audio/slide4a.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5397,-1000,-1,single-audio,14,141942,0.0-4.0-0.0-0.0-0.0-10.0,pto4uflauhcd5dd,0,0,1,audio/a4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5398,-1000,-1,single-audio,15,147292,0.0-4.0-0.0-0.0-0.0-11.0,pto4uflauhcd5dd,0,0,1,audio/slide4b.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5399,-1000,-1,single-audio,16,148122,0.0-4.0-0.0-0.0-0.0-12.0,pto4uflauhcd5dd,0,0,1,audio/a4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5400,-1000,-1,single-audio,17,151782,0.0-4.0-0.0-0.0-0.0-13.0,pto4uflauhcd5dd,0,0,1,audio/slide4c.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5401,-1000,-1,single-audio,18,152612,0.0-4.0-0.0-0.0-0.0-14.0,pto4uflauhcd5dd,0,0,1,audio/a4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5402,-1000,-1,single-audio,19,174632,0.0-4.0-0.0-0.0-0.0-15.0,pto4uflauhcd5dd,0,0,1,audio/slide4d.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5403,11638,32,text,20,186271,0.0-4.0-0.0-0.0-1.0,pto4uflauhcd5dd,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5404,-1000,-1,single-audio,21,187092,0.0-4.0-0.0-1.0-0.0-0.0,pto4uflauhcd5dd,0,0,1,audio/a3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5405,7379,NULL,survey-text,22,194473,0.0-4.0-0.0-1.0-0.0-1.0,pto4uflauhcd5dd,0,0,1,NULL,"{""Q0"":""apple""}",NULL,NULL,NULL,learning,NULL
5406,1268,32,text,23,195741,0.0-4.0-0.0-1.0-0.0-2.0-0.0,pto4uflauhcd5dd,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5407,-1000,-1,single-audio,24,196572,0.0-4.0-0.0-2.0-0.0-0.0,pto4uflauhcd5dd,0,0,1,audio/a4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5408,3677,NULL,survey-text,25,200250,0.0-4.0-0.0-2.0-0.0-1.0,pto4uflauhcd5dd,0,0,1,NULL,"{""Q0"":""water""}",NULL,NULL,NULL,learning,NULL
5409,1176,32,text,26,201428,0.0-4.0-0.0-2.0-0.0-2.0-0.0,pto4uflauhcd5dd,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5410,33692,32,text,27,235121,0.0-5.0,pto4uflauhcd5dd,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5411,-1000,-1,single-audio,28,392763,0.0-6.0,pto4uflauhcd5dd,0,0,1,audio/streamb.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5412,25357,32,text,29,418122,0.0-7.0,pto4uflauhcd5dd,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5413,-1000,-1,single-audio,30,418942,0.0-8.0-0.0,pto4uflauhcd5dd,0,0,1,audio/pb2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5414,-1000,-1,single-audio,31,420173,0.0-8.0-1.0,pto4uflauhcd5dd,0,0,1,audio/b2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5415,1488,49,single-stim,32,421661,0.0-8.0-2.0,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
5416,-1000,-1,single-audio,33,422453,0.0-8.0-0.1,pto4uflauhcd5dd,0,0,1,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5417,-1000,-1,single-audio,34,423693,0.0-8.0-1.1,pto4uflauhcd5dd,0,0,1,audio/b3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5418,253,50,single-stim,35,423947,0.0-8.0-2.1,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
5419,-1000,-1,single-audio,36,424772,0.0-8.0-0.2,pto4uflauhcd5dd,0,0,1,audio/b1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5420,-1000,-1,single-audio,37,426013,0.0-8.0-1.2,pto4uflauhcd5dd,0,0,1,audio/pb2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5421,958,49,single-stim,38,426971,0.0-8.0-2.2,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
5422,-1000,-1,single-audio,39,427793,0.0-8.0-0.3,pto4uflauhcd5dd,0,0,1,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5423,-1000,-1,single-audio,40,429023,0.0-8.0-1.3,pto4uflauhcd5dd,0,0,1,audio/pb4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5424,965,49,single-stim,41,429988,0.0-8.0-2.3,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
5425,-1000,-1,single-audio,42,430812,0.0-8.0-0.4,pto4uflauhcd5dd,0,0,1,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5426,-1000,-1,single-audio,43,432042,0.0-8.0-1.4,pto4uflauhcd5dd,0,0,1,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5427,1846,50,single-stim,44,433888,0.0-8.0-2.4,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
5428,-1000,-1,single-audio,45,434714,0.0-8.0-0.5,pto4uflauhcd5dd,0,0,1,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5429,-1000,-1,single-audio,46,435944,0.0-8.0-1.5,pto4uflauhcd5dd,0,0,1,audio/b2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5430,727,50,single-stim,47,436672,0.0-8.0-2.5,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
5431,-1000,-1,single-audio,48,437493,0.0-8.0-0.6,pto4uflauhcd5dd,0,0,1,audio/b1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5432,-1000,-1,single-audio,49,438723,0.0-8.0-1.6,pto4uflauhcd5dd,0,0,1,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5433,628,50,single-stim,50,439352,0.0-8.0-2.6,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
5434,-1000,-1,single-audio,51,440173,0.0-8.0-0.7,pto4uflauhcd5dd,0,0,1,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5435,-1000,-1,single-audio,52,441404,0.0-8.0-1.7,pto4uflauhcd5dd,0,0,1,audio/pb6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5436,1208,49,single-stim,53,442613,0.0-8.0-2.7,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
5437,-1000,-1,single-audio,54,443443,0.0-8.0-0.8,pto4uflauhcd5dd,0,0,1,audio/b6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5438,-1000,-1,single-audio,55,444683,0.0-8.0-1.8,pto4uflauhcd5dd,0,0,1,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5439,677,50,single-stim,56,445360,0.0-8.0-2.8,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
5440,-1000,-1,single-audio,57,446183,0.0-8.0-0.9,pto4uflauhcd5dd,0,0,1,audio/pb5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5441,-1000,-1,single-audio,58,447412,0.0-8.0-1.9,pto4uflauhcd5dd,0,0,1,audio/b5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5442,644,50,single-stim,59,448057,0.0-8.0-2.9,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
5443,-1000,-1,single-audio,60,448883,0.0-8.0-0.10,pto4uflauhcd5dd,0,0,1,audio/b3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5444,-1000,-1,single-audio,61,450112,0.0-8.0-1.10,pto4uflauhcd5dd,0,0,1,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5445,1102,50,single-stim,62,451215,0.0-8.0-2.10,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
5446,-1000,-1,single-audio,63,452043,0.0-8.0-0.11,pto4uflauhcd5dd,0,0,1,audio/b3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5447,-1000,-1,single-audio,64,453273,0.0-8.0-1.11,pto4uflauhcd5dd,0,0,1,audio/pb4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5448,1734,50,single-stim,65,455007,0.0-8.0-2.11,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
5449,-1000,-1,single-audio,66,455834,0.0-8.0-0.12,pto4uflauhcd5dd,0,0,1,audio/pb2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5450,-1000,-1,single-audio,67,457064,0.0-8.0-1.12,pto4uflauhcd5dd,0,0,1,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5451,654,49,single-stim,68,457718,0.0-8.0-2.12,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
5452,-1000,-1,single-audio,69,458543,0.0-8.0-0.13,pto4uflauhcd5dd,0,0,1,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5453,-1000,-1,single-audio,70,459773,0.0-8.0-1.13,pto4uflauhcd5dd,0,0,1,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5454,327,49,single-stim,71,460100,0.0-8.0-2.13,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
5455,-1000,-1,single-audio,72,460922,0.0-8.0-0.14,pto4uflauhcd5dd,0,0,1,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5456,-1000,-1,single-audio,73,462163,0.0-8.0-1.14,pto4uflauhcd5dd,0,0,1,audio/b2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5457,1599,49,single-stim,74,463762,0.0-8.0-2.14,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
5458,-1000,-1,single-audio,75,464583,0.0-8.0-0.15,pto4uflauhcd5dd,0,0,1,audio/pb4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5459,-1000,-1,single-audio,76,465813,0.0-8.0-1.15,pto4uflauhcd5dd,0,0,1,audio/b5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5460,582,50,single-stim,77,466396,0.0-8.0-2.15,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
5461,-1000,-1,single-audio,78,467222,0.0-8.0-0.16,pto4uflauhcd5dd,0,0,1,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5462,-1000,-1,single-audio,79,468433,0.0-8.0-1.16,pto4uflauhcd5dd,0,0,1,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5463,691,50,single-stim,80,469124,0.0-8.0-2.16,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
5464,-1000,-1,single-audio,81,469953,0.0-8.0-0.17,pto4uflauhcd5dd,0,0,1,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5465,-1000,-1,single-audio,82,471186,0.0-8.0-1.17,pto4uflauhcd5dd,0,0,1,audio/b6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5466,302,50,single-stim,83,471488,0.0-8.0-2.17,pto4uflauhcd5dd,0,0,1,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
5467,-1000,-1,single-audio,84,472313,0.0-8.0-0.18,pto4uflauhcd5dd,0,0,1,audio/pb4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
5468,-1000,-1,single-audio,85,473513,0.0-8.0-1.18,pto4uflauhcd5dd,0,0,1,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
