row,subject_id,assigned_condition,rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,correct,phase,responses,value
806,k0zpd97gczhypgw,1,-1000,-1,single-audio,73,950886,0.0-7.0-1.20,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
807,k0zpd97gczhypgw,1,460,NULL,button-response,74,951346,0.0-7.0-2.20,Array,1,0,test,NULL,NULL
808,k0zpd97gczhypgw,1,-1000,-1,single-audio,75,953347,0.0-7.0-0.21,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
809,k0zpd97gczhypgw,1,-1000,-1,single-audio,76,955350,0.0-7.0-1.21,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
810,k0zpd97gczhypgw,1,1054,NULL,button-response,77,956404,0.0-7.0-2.21,Array,0,0,test,NULL,NULL
811,k0zpd97gczhypgw,1,-1000,-1,single-audio,78,958409,0.0-7.0-0.22,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
812,k0zpd97gczhypgw,1,-1000,-1,single-audio,79,960411,0.0-7.0-1.22,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
813,k0zpd97gczhypgw,1,1004,NULL,button-response,80,961416,0.0-7.0-2.22,Array,0,1,test,NULL,NULL
814,k0zpd97gczhypgw,1,-1000,-1,single-audio,81,963418,0.0-7.0-0.23,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
815,k0zpd97gczhypgw,1,-1000,-1,single-audio,82,965422,0.0-7.0-1.23,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
816,k0zpd97gczhypgw,1,902,NULL,button-response,83,966326,0.0-7.0-2.23,Array,0,1,test,NULL,NULL
817,k0zpd97gczhypgw,1,-1000,-1,single-audio,84,968329,0.0-7.0-0.24,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
818,k0zpd97gczhypgw,1,-1000,-1,single-audio,85,970332,0.0-7.0-1.24,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
819,k0zpd97gczhypgw,1,849,NULL,button-response,86,971182,0.0-7.0-2.24,Array,0,1,test,NULL,NULL
820,k0zpd97gczhypgw,1,-1000,-1,single-audio,87,973186,0.0-7.0-0.25,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
821,k0zpd97gczhypgw,1,-1000,-1,single-audio,88,975189,0.0-7.0-1.25,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
822,k0zpd97gczhypgw,1,473,NULL,button-response,89,975663,0.0-7.0-2.25,Array,0,0,test,NULL,NULL
823,k0zpd97gczhypgw,1,-1000,-1,single-audio,90,977665,0.0-7.0-0.26,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
824,k0zpd97gczhypgw,1,-1000,-1,single-audio,91,979666,0.0-7.0-1.26,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
825,k0zpd97gczhypgw,1,457,NULL,button-response,92,980123,0.0-7.0-2.26,Array,0,0,test,NULL,NULL
826,k0zpd97gczhypgw,1,-1000,-1,single-audio,93,982127,0.0-7.0-0.27,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
827,k0zpd97gczhypgw,1,-1000,-1,single-audio,94,984130,0.0-7.0-1.27,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
828,k0zpd97gczhypgw,1,459,NULL,button-response,95,984589,0.0-7.0-2.27,Array,1,1,test,NULL,NULL
829,k0zpd97gczhypgw,1,-1000,-1,single-audio,96,986591,0.0-7.0-0.28,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
830,k0zpd97gczhypgw,1,-1000,-1,single-audio,97,988594,0.0-7.0-1.28,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
831,k0zpd97gczhypgw,1,883,NULL,button-response,98,989477,0.0-7.0-2.28,Array,0,0,test,NULL,NULL
832,k0zpd97gczhypgw,1,-1000,-1,single-audio,99,991483,0.0-7.0-0.29,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
833,k0zpd97gczhypgw,1,-1000,-1,single-audio,100,993487,0.0-7.0-1.29,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
834,k0zpd97gczhypgw,1,518,NULL,button-response,101,994005,0.0-7.0-2.29,Array,0,1,test,NULL,NULL
835,k0zpd97gczhypgw,1,-1000,-1,single-audio,102,996006,0.0-7.0-0.30,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
836,k0zpd97gczhypgw,1,-1000,-1,single-audio,103,998009,0.0-7.0-1.30,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
837,k0zpd97gczhypgw,1,431,NULL,button-response,104,998440,0.0-7.0-2.30,Array,0,0,test,NULL,NULL
838,k0zpd97gczhypgw,1,-1000,-1,single-audio,105,1000441,0.0-7.0-0.31,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
839,k0zpd97gczhypgw,1,-1000,-1,single-audio,106,1002444,0.0-7.0-1.31,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
840,k0zpd97gczhypgw,1,1256,NULL,button-response,107,1003700,0.0-7.0-2.31,Array,0,1,test,NULL,NULL
841,k0zpd97gczhypgw,1,-1000,-1,single-audio,108,1005703,0.0-7.0-0.32,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
842,k0zpd97gczhypgw,1,-1000,-1,single-audio,109,1007705,0.0-7.0-1.32,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
843,k0zpd97gczhypgw,1,1084,NULL,button-response,110,1008790,0.0-7.0-2.32,Array,0,0,test,NULL,NULL
844,k0zpd97gczhypgw,1,-1000,-1,single-audio,111,1010791,0.0-7.0-0.33,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
845,k0zpd97gczhypgw,1,-1000,-1,single-audio,112,1012794,0.0-7.0-1.33,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
846,k0zpd97gczhypgw,1,1484,NULL,button-response,113,1014279,0.0-7.0-2.33,Array,1,0,test,NULL,NULL
847,k0zpd97gczhypgw,1,-1000,-1,single-audio,114,1016283,0.0-7.0-0.34,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
848,k0zpd97gczhypgw,1,-1000,-1,single-audio,115,1018284,0.0-7.0-1.34,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
849,k0zpd97gczhypgw,1,568,NULL,button-response,116,1018853,0.0-7.0-2.34,Array,1,1,test,NULL,NULL
850,k0zpd97gczhypgw,1,-1000,-1,single-audio,117,1020857,0.0-7.0-0.35,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
851,k0zpd97gczhypgw,1,-1000,-1,single-audio,118,1022859,0.0-7.0-1.35,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
852,k0zpd97gczhypgw,1,477,NULL,button-response,119,1023336,0.0-7.0-2.35,Array,0,0,test,NULL,NULL
853,k0zpd97gczhypgw,1,1325,32,text,120,1024661,0.0-8.0,NULL,NULL,NULL,NULL,NULL,NULL
854,k0zpd97gczhypgw,1,20483,NULL,survey-text,121,1045146,0.0-9.0,NULL,NULL,NULL,demographics,"{""Q0"":""1971"",""Q1"":""male"",""Q2"":""40"",""Q3"":""no"",""Q4"":""no""}",NULL
855,cm061nnobhq3vh2,0,2205,32,text,0,2208,0.0-0.0,NULL,NULL,NULL,NULL,NULL,NULL
856,cm061nnobhq3vh2,0,8724,NULL,button-response,1,10934,0.0-1.0,"<p>This experiment is being conducted at Vass",0,NULL,NULL,NULL,NULL
857,cm061nnobhq3vh2,0,2406,32,text,2,13342,0.0-2.0,NULL,NULL,NULL,NULL,NULL,NULL
858,cm061nnobhq3vh2,0,4111,75,single-audio,3,17548,0.0-3.0,sound/checkvolume.mp3,NULL,NULL,NULL,NULL,NULL
859,cm061nnobhq3vh2,0,10415,32,text,4,27965,0.0-4.0,NULL,NULL,NULL,NULL,NULL,NULL
860,cm061nnobhq3vh2,0,-1000,-1,single-audio,5,242967,0.0-5.0-0.0,sound/Language1/Language1.mp3,NULL,NULL,NULL,NULL,NULL
861,cm061nnobhq3vh2,0,-1000,-1,single-audio,6,262967,0.0-5.0-1.0,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
862,cm061nnobhq3vh2,0,-1000,-1,single-audio,7,476970,0.0-5.0-0.1,sound/Language1/Language1.mp3,NULL,NULL,NULL,NULL,NULL
863,cm061nnobhq3vh2,0,-1000,-1,single-audio,8,496970,0.0-5.0-1.1,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
864,cm061nnobhq3vh2,0,-1000,-1,single-audio,9,710973,0.0-5.0-0.2,sound/Language1/Language1.mp3,NULL,NULL,NULL,NULL,NULL
865,cm061nnobhq3vh2,0,-1000,-1,single-audio,10,730975,0.0-5.0-1.2,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
866,cm061nnobhq3vh2,0,6369,32,text,11,737345,0.0-6.0,NULL,NULL,NULL,NULL,NULL,NULL
867,cm061nnobhq3vh2,0,-1000,-1,single-audio,12,740346,0.0-7.0-0.0,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
868,cm061nnobhq3vh2,0,-1000,-1,single-audio,13,742347,0.0-7.0-1.0,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
869,cm061nnobhq3vh2,0,737,NULL,button-response,14,743085,0.0-7.0-2.0,Array,1,1,test,NULL,NULL
870,cm061nnobhq3vh2,0,-1000,-1,single-audio,15,745090,0.0-7.0-0.1,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
871,cm061nnobhq3vh2,0,-1000,-1,single-audio,16,747095,0.0-7.0-1.1,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
872,cm061nnobhq3vh2,0,665,NULL,button-response,17,747761,0.0-7.0-2.1,Array,1,1,test,NULL,NULL
873,cm061nnobhq3vh2,0,-1000,-1,single-audio,18,749761,0.0-7.0-0.2,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
874,cm061nnobhq3vh2,0,-1000,-1,single-audio,19,751763,0.0-7.0-1.2,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
875,cm061nnobhq3vh2,0,669,NULL,button-response,20,752433,0.0-7.0-2.2,Array,0,1,test,NULL,NULL
876,cm061nnobhq3vh2,0,-1000,-1,single-audio,21,754433,0.0-7.0-0.3,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
877,cm061nnobhq3vh2,0,-1000,-1,single-audio,22,756433,0.0-7.0-1.3,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
878,cm061nnobhq3vh2,0,447,NULL,button-response,23,756881,0.0-7.0-2.3,Array,1,1,test,NULL,NULL
879,cm061nnobhq3vh2,0,-1000,-1,single-audio,24,758881,0.0-7.0-0.4,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
880,cm061nnobhq3vh2,0,-1000,-1,single-audio,25,760903,0.0-7.0-1.4,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
881,cm061nnobhq3vh2,0,648,NULL,button-response,26,761552,0.0-7.0-2.4,Array,1,1,test,NULL,NULL
882,cm061nnobhq3vh2,0,-1000,-1,single-audio,27,763552,0.0-7.0-0.5,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
883,cm061nnobhq3vh2,0,-1000,-1,single-audio,28,765552,0.0-7.0-1.5,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
884,cm061nnobhq3vh2,0,1583,NULL,button-response,29,767135,0.0-7.0-2.5,Array,0,0,test,NULL,NULL
885,cm061nnobhq3vh2,0,-1000,-1,single-audio,30,769144,0.0-7.0-0.6,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
886,cm061nnobhq3vh2,0,-1000,-1,single-audio,31,771146,0.0-7.0-1.6,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
887,cm061nnobhq3vh2,0,436,NULL,button-response,32,771583,0.0-7.0-2.6,Array,0,1,test,NULL,NULL
888,cm061nnobhq3vh2,0,-1000,-1,single-audio,33,773585,0.0-7.0-0.7,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
889,cm061nnobhq3vh2,0,-1000,-1,single-audio,34,775586,0.0-7.0-1.7,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
890,cm061nnobhq3vh2,0,869,NULL,button-response,35,776456,0.0-7.0-2.7,Array,0,1,test,NULL,NULL
891,cm061nnobhq3vh2,0,-1000,-1,single-audio,36,778457,0.0-7.0-0.8,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
892,cm061nnobhq3vh2,0,-1000,-1,single-audio,37,780458,0.0-7.0-1.8,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
893,cm061nnobhq3vh2,0,732,NULL,button-response,38,781190,0.0-7.0-2.8,Array,1,1,test,NULL,NULL
894,cm061nnobhq3vh2,0,-1000,-1,single-audio,39,783193,0.0-7.0-0.9,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
895,cm061nnobhq3vh2,0,-1000,-1,single-audio,40,785194,0.0-7.0-1.9,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
896,cm061nnobhq3vh2,0,428,NULL,button-response,41,785623,0.0-7.0-2.9,Array,1,1,test,NULL,NULL
897,cm061nnobhq3vh2,0,-1000,-1,single-audio,42,787624,0.0-7.0-0.10,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
898,cm061nnobhq3vh2,0,-1000,-1,single-audio,43,789626,0.0-7.0-1.10,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
899,cm061nnobhq3vh2,0,475,NULL,button-response,44,790102,0.0-7.0-2.10,Array,0,1,test,NULL,NULL
900,cm061nnobhq3vh2,0,-1000,-1,single-audio,45,792103,0.0-7.0-0.11,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
901,cm061nnobhq3vh2,0,-1000,-1,single-audio,46,794104,0.0-7.0-1.11,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
902,cm061nnobhq3vh2,0,429,NULL,button-response,47,794535,0.0-7.0-2.11,Array,1,1,test,NULL,NULL
903,cm061nnobhq3vh2,0,-1000,-1,single-audio,48,796561,0.0-7.0-0.12,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
904,cm061nnobhq3vh2,0,-1000,-1,single-audio,49,798564,0.0-7.0-1.12,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
905,cm061nnobhq3vh2,0,520,NULL,button-response,50,799085,0.0-7.0-2.12,Array,1,1,test,NULL,NULL
906,cm061nnobhq3vh2,0,-1000,-1,single-audio,51,801086,0.0-7.0-0.13,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
907,cm061nnobhq3vh2,0,-1000,-1,single-audio,52,803088,0.0-7.0-1.13,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
908,cm061nnobhq3vh2,0,948,NULL,button-response,53,804038,0.0-7.0-2.13,Array,1,1,test,NULL,NULL
909,cm061nnobhq3vh2,0,-1000,-1,single-audio,54,806039,0.0-7.0-0.14,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
910,cm061nnobhq3vh2,0,-1000,-1,single-audio,55,808042,0.0-7.0-1.14,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
911,cm061nnobhq3vh2,0,392,NULL,button-response,56,808435,0.0-7.0-2.14,Array,0,1,test,NULL,NULL
912,cm061nnobhq3vh2,0,-1000,-1,single-audio,57,810436,0.0-7.0-0.15,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
913,cm061nnobhq3vh2,0,-1000,-1,single-audio,58,812442,0.0-7.0-1.15,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
914,cm061nnobhq3vh2,0,407,NULL,button-response,59,812851,0.0-7.0-2.15,Array,0,1,test,NULL,NULL
915,cm061nnobhq3vh2,0,-1000,-1,single-audio,60,814851,0.0-7.0-0.16,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
916,cm061nnobhq3vh2,0,-1000,-1,single-audio,61,816853,0.0-7.0-1.16,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
917,cm061nnobhq3vh2,0,398,NULL,button-response,62,817251,0.0-7.0-2.16,Array,1,1,test,NULL,NULL
918,cm061nnobhq3vh2,0,-1000,-1,single-audio,63,819252,0.0-7.0-0.17,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
919,cm061nnobhq3vh2,0,-1000,-1,single-audio,64,821252,0.0-7.0-1.17,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
920,cm061nnobhq3vh2,0,389,NULL,button-response,65,821643,0.0-7.0-2.17,Array,1,1,test,NULL,NULL
921,cm061nnobhq3vh2,0,-1000,-1,single-audio,66,823643,0.0-7.0-0.18,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
922,cm061nnobhq3vh2,0,-1000,-1,single-audio,67,825643,0.0-7.0-1.18,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
923,cm061nnobhq3vh2,0,614,NULL,button-response,68,826258,0.0-7.0-2.18,Array,1,1,test,NULL,NULL
924,cm061nnobhq3vh2,0,-1000,-1,single-audio,69,828260,0.0-7.0-0.19,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
925,cm061nnobhq3vh2,0,-1000,-1,single-audio,70,830261,0.0-7.0-1.19,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
926,cm061nnobhq3vh2,0,451,NULL,button-response,71,830713,0.0-7.0-2.19,Array,1,1,test,NULL,NULL
927,cm061nnobhq3vh2,0,-1000,-1,single-audio,72,832714,0.0-7.0-0.20,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
928,cm061nnobhq3vh2,0,-1000,-1,single-audio,73,834714,0.0-7.0-1.20,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
929,cm061nnobhq3vh2,0,879,NULL,button-response,74,835594,0.0-7.0-2.20,Array,0,1,test,NULL,NULL
930,cm061nnobhq3vh2,0,-1000,-1,single-audio,75,837594,0.0-7.0-0.21,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
931,cm061nnobhq3vh2,0,-1000,-1,single-audio,76,839596,0.0-7.0-1.21,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
932,cm061nnobhq3vh2,0,436,NULL,button-response,77,840033,0.0-7.0-2.21,Array,0,1,test,NULL,NULL
933,cm061nnobhq3vh2,0,-1000,-1,single-audio,78,842757,0.0-7.0-0.22,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
934,cm061nnobhq3vh2,0,-1000,-1,single-audio,79,844757,0.0-7.0-1.22,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
935,cm061nnobhq3vh2,0,714,NULL,button-response,80,845472,0.0-7.0-2.22,Array,0,1,test,NULL,NULL
936,cm061nnobhq3vh2,0,-1000,-1,single-audio,81,847474,0.0-7.0-0.23,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
937,cm061nnobhq3vh2,0,-1000,-1,single-audio,82,849475,0.0-7.0-1.23,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
938,cm061nnobhq3vh2,0,1386,NULL,button-response,83,850861,0.0-7.0-2.23,Array,1,1,test,NULL,NULL
939,cm061nnobhq3vh2,0,-1000,-1,single-audio,84,852863,0.0-7.0-0.24,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
940,cm061nnobhq3vh2,0,-1000,-1,single-audio,85,854872,0.0-7.0-1.24,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
941,cm061nnobhq3vh2,0,416,NULL,button-response,86,855289,0.0-7.0-2.24,Array,0,0,test,NULL,NULL
942,cm061nnobhq3vh2,0,-1000,-1,single-audio,87,857290,0.0-7.0-0.25,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
943,cm061nnobhq3vh2,0,-1000,-1,single-audio,88,859291,0.0-7.0-1.25,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
944,cm061nnobhq3vh2,0,452,NULL,button-response,89,859744,0.0-7.0-2.25,Array,0,1,test,NULL,NULL
945,cm061nnobhq3vh2,0,-1000,-1,single-audio,90,861746,0.0-7.0-0.26,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
946,cm061nnobhq3vh2,0,-1000,-1,single-audio,91,863747,0.0-7.0-1.26,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
947,cm061nnobhq3vh2,0,409,NULL,button-response,92,864158,0.0-7.0-2.26,Array,0,1,test,NULL,NULL
948,cm061nnobhq3vh2,0,-1000,-1,single-audio,93,866159,0.0-7.0-0.27,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
949,cm061nnobhq3vh2,0,-1000,-1,single-audio,94,868160,0.0-7.0-1.27,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
950,cm061nnobhq3vh2,0,791,NULL,button-response,95,868952,0.0-7.0-2.27,Array,0,1,test,NULL,NULL
951,cm061nnobhq3vh2,0,-1000,-1,single-audio,96,870953,0.0-7.0-0.28,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
952,cm061nnobhq3vh2,0,-1000,-1,single-audio,97,872954,0.0-7.0-1.28,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
953,cm061nnobhq3vh2,0,363,NULL,button-response,98,873319,0.0-7.0-2.28,Array,0,1,test,NULL,NULL
954,cm061nnobhq3vh2,0,-1000,-1,single-audio,99,875321,0.0-7.0-0.29,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
955,cm061nnobhq3vh2,0,-1000,-1,single-audio,100,877323,0.0-7.0-1.29,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
956,cm061nnobhq3vh2,0,435,NULL,button-response,101,877758,0.0-7.0-2.29,Array,0,0,test,NULL,NULL
957,cm061nnobhq3vh2,0,-1000,-1,single-audio,102,879759,0.0-7.0-0.30,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
958,cm061nnobhq3vh2,0,-1000,-1,single-audio,103,881760,0.0-7.0-1.30,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
959,cm061nnobhq3vh2,0,420,NULL,button-response,104,882182,0.0-7.0-2.30,Array,1,1,test,NULL,NULL
960,cm061nnobhq3vh2,0,-1000,-1,single-audio,105,884184,0.0-7.0-0.31,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
961,cm061nnobhq3vh2,0,-1000,-1,single-audio,106,886184,0.0-7.0-1.31,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
962,cm061nnobhq3vh2,0,349,NULL,button-response,107,886534,0.0-7.0-2.31,Array,0,1,test,NULL,NULL
963,cm061nnobhq3vh2,0,-1000,-1,single-audio,108,888534,0.0-7.0-0.32,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
964,cm061nnobhq3vh2,0,-1000,-1,single-audio,109,890536,0.0-7.0-1.32,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
965,cm061nnobhq3vh2,0,604,NULL,button-response,110,891142,0.0-7.0-2.32,Array,1,0,test,NULL,NULL
966,cm061nnobhq3vh2,0,-1000,-1,single-audio,111,893143,0.0-7.0-0.33,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
967,cm061nnobhq3vh2,0,-1000,-1,single-audio,112,895150,0.0-7.0-1.33,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
968,cm061nnobhq3vh2,0,694,NULL,button-response,113,895845,0.0-7.0-2.33,Array,0,1,test,NULL,NULL
969,cm061nnobhq3vh2,0,-1000,-1,single-audio,114,897847,0.0-7.0-0.34,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
970,cm061nnobhq3vh2,0,-1000,-1,single-audio,115,899847,0.0-7.0-1.34,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
971,cm061nnobhq3vh2,0,717,NULL,button-response,116,900565,0.0-7.0-2.34,Array,0,1,test,NULL,NULL
972,cm061nnobhq3vh2,0,-1000,-1,single-audio,117,902565,0.0-7.0-0.35,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
973,cm061nnobhq3vh2,0,-1000,-1,single-audio,118,904566,0.0-7.0-1.35,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
974,cm061nnobhq3vh2,0,567,NULL,button-response,119,905134,0.0-7.0-2.35,Array,1,1,test,NULL,NULL
975,cm061nnobhq3vh2,0,2205,32,text,120,907340,0.0-8.0,NULL,NULL,NULL,NULL,NULL,NULL
976,cm061nnobhq3vh2,0,28492,NULL,survey-text,121,935835,0.0-9.0,NULL,NULL,NULL,demographics,"{""Q0"":""1974"",""Q1"":""Male"",""Q2"":""40"",""Q3"":""Everything ran well"",""Q4"":""1 year""}",NULL
977,178rgp0fw3b2d9m,1,111248,32,text,0,111253,0.0-0.0,NULL,NULL,NULL,NULL,NULL,NULL
978,178rgp0fw3b2d9m,1,23595,NULL,button-response,1,134856,0.0-1.0,"<p>This experiment is being conducted at Vass",0,NULL,NULL,NULL,NULL
979,178rgp0fw3b2d9m,1,12659,32,text,2,147518,0.0-2.0,NULL,NULL,NULL,NULL,NULL,NULL
980,178rgp0fw3b2d9m,1,21306,75,single-audio,3,168928,0.0-3.0,sound/checkvolume.mp3,NULL,NULL,NULL,NULL,NULL
981,178rgp0fw3b2d9m,1,55068,32,text,4,223997,0.0-4.0,NULL,NULL,NULL,NULL,NULL,NULL
982,178rgp0fw3b2d9m,1,-1000,-1,single-audio,5,439016,0.0-5.0-0.0,sound/Language2/Language2.mp3,NULL,NULL,NULL,NULL,NULL
983,178rgp0fw3b2d9m,1,-1000,-1,single-audio,6,459017,0.0-5.0-1.0,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
984,178rgp0fw3b2d9m,1,-1000,-1,single-audio,7,673047,0.0-5.0-0.1,sound/Language2/Language2.mp3,NULL,NULL,NULL,NULL,NULL
985,178rgp0fw3b2d9m,1,-1000,-1,single-audio,8,693047,0.0-5.0-1.1,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
986,178rgp0fw3b2d9m,1,-1000,-1,single-audio,9,907069,0.0-5.0-0.2,sound/Language2/Language2.mp3,NULL,NULL,NULL,NULL,NULL
987,178rgp0fw3b2d9m,1,-1000,-1,single-audio,10,927387,0.0-5.0-1.2,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
988,178rgp0fw3b2d9m,1,16150,32,text,11,943539,0.0-6.0,NULL,NULL,NULL,NULL,NULL,NULL
